Company,Product,Type_Name,Inches,Ram,OS,Weight,Price_EUR,Screen,ScreenW,ScreenH,Touch_Screen,IPS_Panel,Retina_Display,CPU_company,CPU_Frequency_GHz,CPU_model,Primary_Storage_GB,Secondary_Storage,Primary_Storage_Type,Secondary_Storage_Type,GPU_company,GPU_model
MSI,GS70 Stealth,Gaming,17.30,8,Windows 10,2.60,1599.00,Full HD,1920,1080,No,No,No,Intel,2.60,Core i7 6700HQ,256,0,SSD,No,Nvidia,GeForce GTX 965M
HP,250 G5,Notebook,15.60,4,Windows 10,1.96,500.00,Standard,1366,768,No,No,No,Intel,1.60,Pentium Quad Core N3710,1024,0,HDD,No,Intel,HD Graphics 405
Asus,G752VY-GC162T (i7-6700HQ/16GB/1TB,Gaming,17.30,16,Windows 10,4.30,2299.00,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 980M
Dell,Latitude E5270,Ultrabook,12.50,4,Windows 7,1.50,1135.15,Standard,1366,768,No,No,No,Intel,2.30,Core i3 6100U,500,0,HDD,No,Intel,HD Graphics 520
Dell,Latitude E5270,Ultrabook,12.50,4,Windows 7,1.50,1166.97,Standard,1366,768,No,No,No,Intel,2.30,Core i3 6100U,128,0,SSD,No,Intel,HD Graphics 520
Acer,Chromebook 15,Notebook,15.60,4,Chrome OS,2.20,209.00,Standard,1366,768,No,No,No,Intel,1.50,Celeron Dual Core 3205U,16,0,SSD,No,Intel,HD Graphics
HP,ZBook 17,Workstation,17.30,8,Windows 7,3.00,2899.00,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,1024,0,HDD,No,AMD,FirePro W6150M
Lenovo,Legion Y520-15IKBN,Gaming,15.60,16,Windows 10,2.40,1199.00,Full HD,1920,1080,No,No,No,Intel,2.80,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX 1050 Ti
Dell,Latitude E5270,Ultrabook,12.50,8,Windows 7,1.50,1413.10,Standard,1366,768,No,No,No,Intel,2.30,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520
MSI,GE72 Apache,Gaming,17.30,8,Windows 10,2.90,1511.19,Full HD,1920,1080,No,No,No,Intel,2.60,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M
Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.60,4,Windows 10,2.10,867.00,Full HD,1920,1080,Yes,Yes,No,Intel,2.30,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520
HP,15-bw011nv (A6-9220/4GB/1TB/FHD/W10),Notebook,15.60,4,Windows 10,2.10,398.00,Full HD,1920,1080,No,No,No,AMD,2.50,A6-Series 9220,1024,0,HDD,No,AMD,Radeon R4
Asus,Rog GL552VW-CN470T,Gaming,15.60,16,Windows 10,2.59,1339.00,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M
HP,EliteBook 1030,Notebook,13.30,8,Windows 10,1.16,1699.00,Quad HD+,3200,1800,Yes,No,No,Intel,1.10,Core M 6Y54,256,0,SSD,No,Intel,HD Graphics 515
Dell,Vostro 3559,Notebook,15.60,4,Windows 7,2.24,769.15,Standard,1366,768,No,No,No,Intel,2.30,Core i5 6200U,500,0,HDD,No,AMD,Radeon R5 M315
Lenovo,V110-15ISK (i3-6006U/4GB/128GB/W10),Notebook,15.60,4,Windows 10,2.10,429.00,Standard,1366,768,No,No,No,Intel,2.00,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520
HP,Spectre Pro,Ultrabook,13.30,8,Windows 10,1.16,1969.00,Full HD,1920,1080,No,No,No,Intel,2.50,Core i7 6500U,512,0,SSD,No,Intel,HD Graphics 520
Lenovo,Yoga Book,2 in 1 Convertible,10.10,4,Android,0.69,549.00,Standard,1920,1200,Yes,Yes,No,Intel,1.44,Atom x5-Z8550,64,0,Flash Storage,No,Intel,HD Graphics 400
Dell,XPS 13,Ultrabook,13.30,8,Windows 10,1.23,1379.00,Full HD,1920,1080,No,No,No,Intel,2.40,Core i7 7560U,256,0,SSD,No,Intel,Iris Plus Graphics 640
Lenovo,IdeaPad Y900-17ISK,Gaming,17.30,16,Windows 10,4.60,2749.99,Full HD,1920,1080,No,Yes,No,Intel,2.70,Core i7 6820HK,256,1024,SSD,Hybrid,Nvidia,GeForce GTX 980M
Razer,Blade Stealth,Ultrabook,12.50,8,Windows 10,1.25,1029.00,4K Ultra HD,3840,2160,Yes,No,No,Intel,2.50,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520
Toshiba,Portege X30-D-10K,Ultrabook,13.30,16,Windows 10,1.05,2226.00,Full HD,1920,1080,No,No,No,Intel,2.70,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620
Asus,Rog GL752VW-T4308T,Gaming,17.30,8,Windows 10,3.52,1312.49,Full HD,1920,1080,No,No,No,Intel,2.60,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M
Vero,V131 (X5-Z8350/4GB/32GB/FHD/W10),Notebook,13.30,4,Windows 10,1.35,196.00,Full HD,1920,1080,No,No,No,Intel,1.44,Atom X5-Z8350,32,0,Flash Storage,No,Intel,HD Graphics 400
HP,Spectre Pro,Notebook,13.30,8,Windows 10,1.16,1690.00,Full HD,1920,1080,No,No,No,Intel,2.30,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520
HP,EliteBook 1040,Notebook,14.00,8,Windows 7,1.43,1513.00,Full HD,1920,1080,No,No,No,Intel,2.30,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520
Dell,Latitude E5570,Notebook,15.60,4,Linux,2.09,523.63,Standard,1366,768,No,No,No,Intel,2.30,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520
Asus,VivoBook Max,Notebook,15.60,4,Windows 10,2.00,435.00,Standard,1366,768,No,No,No,Intel,2.40,Core i3 7100U,1024,0,HDD,No,Intel,HD Graphics 620
Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.00,8,Windows 10,1.80,1669.00,Full HD,1920,1080,Yes,Yes,No,Intel,2.50,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520
Lenovo,Yoga Book,2 in 1 Convertible,10.10,4,Windows 10,0.69,479.00,Standard,1920,1200,Yes,Yes,No,Intel,1.44,Atom x5-Z8550,64,0,Flash Storage,No,Intel,HD Graphics 400
HP,EliteBook 820,Ultrabook,12.50,8,Windows 7,1.26,1895.00,Standard,1366,768,No,No,No,Intel,2.40,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520
Lenovo,Legion Y520-15IKBN,Gaming,15.60,8,No OS,2.40,989.00,Full HD,1920,1080,No,Yes,No,Intel,2.50,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060
HP,Omen -,Gaming,17.30,8,Windows 10,3.35,1129.00,Full HD,1920,1080,No,Yes,No,Intel,2.30,Core i5 6300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060
HP,15-bs078cl (i7-7500U/8GB/2TB/W10),Notebook,15.60,8,Windows 10,2.04,629.00,Standard,1366,768,No,No,No,Intel,2.70,Core i7 7500U,2048,0,HDD,No,Intel,HD Graphics 620
Lenovo,ThinkPad P40,2 in 1 Convertible,14.00,8,Windows 7,1.80,2050.38,Full HD,1920,1080,Yes,Yes,No,Intel,2.60,Core i7 6600U,512,0,SSD,No,Nvidia,Quadro M500M
Asus,L403NA-GA013TS (N3350/4GB/32GB/W10),Notebook,14.00,4,Windows 10,1.50,278.00,Standard,1366,768,No,No,No,Intel,1.10,Celeron Dual Core N3350,32,0,Flash Storage,No,Intel,HD Graphics 500
HP,250 G6,Ultrabook,15.60,8,Windows 10,1.84,752.00,Full HD,1920,1080,No,No,No,Intel,2.70,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620
Acer,Aspire E5-576G,Notebook,15.60,4,Windows 10,2.23,616.00,Full HD,1920,1080,No,No,No,Intel,2.50,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 940MX
Lenovo,IdeaPad 500-15ISK,Notebook,15.60,16,Windows 10,2.50,1099.00,Full HD,1920,1080,No,No,No,Intel,2.50,Core i7 6500U,1024,0,Hybrid,No,AMD,Radeon R7 M360
HP,ZBook 17,Workstation,17.30,8,Windows 7,3.00,3949.40,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M3000M
Dell,Inspiron 5567,Notebook,15.60,8,Windows 10,2.50,784.00,Standard,1366,768,No,No,No,Intel,2.50,Core i5 7200U,1024,0,HDD,No,AMD,Radeon R7 M445
MSI,GT72S Dominator,Gaming,17.30,16,Windows 10,3.78,2399.00,Full HD,1920,1080,No,No,No,Intel,2.70,Core i7 6820HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 980M
HP,EliteBook 850,Ultrabook,15.60,8,Windows 7,1.88,2171.72,Full HD,1920,1080,No,No,No,Intel,2.50,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad X1,2 in 1 Convertible,14.00,16,Windows 10,2.80,2440.00,Standard,2560,1440,Yes,Yes,No,Intel,2.60,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520
MSI,GP62M 7RDX,Gaming,15.60,8,Windows 10,2.40,1142.80,Full HD,1920,1080,No,No,No,Intel,2.80,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050
HP,Spectre Pro,2 in 1 Convertible,13.30,8,Windows 10,1.48,1629.00,Full HD,1920,1080,Yes,No,No,Intel,2.40,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520
HP,ZBook 15,Workstation,15.60,8,Windows 7,2.59,2229.00,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M
HP,Spectre Pro,2 in 1 Convertible,13.30,8,Windows 10,1.48,1799.00,Standard,2560,1440,Yes,No,No,Intel,2.60,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520
HP,ZBook Studio,Workstation,15.60,8,Windows 7,2.00,1899.00,Full HD,1920,1080,No,No,No,Intel,2.60,Core i7 6700HQ,256,0,SSD,No,Nvidia,Quadro M1000M
HP,EliteBook 820,Ultrabook,12.50,8,Windows 7,1.26,2296.95,Full HD,1920,1080,No,No,No,Intel,2.50,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520
Dell,Vostro 5568,Notebook,15.60,8,Windows 10,2.18,1009.90,Full HD,1920,1080,No,No,No,Intel,2.70,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 940MX
HP,EliteBook 850,Notebook,15.60,8,Windows 7,1.88,1579.00,Full HD,1920,1080,No,No,No,Intel,2.30,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad X1,2 in 1 Convertible,14.00,8,Windows 10,1.27,2339.00,Standard,2560,1440,Yes,Yes,No,Intel,2.50,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,15.60,4,No OS,1.90,339.00,Standard,1366,768,No,No,No,Intel,2.00,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520
HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.60,4,Windows 10,1.86,297.00,Standard,1366,768,No,No,No,AMD,1.80,E-Series 7110,500,0,HDD,No,AMD,Radeon R2 Graphics
Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.60,8,No OS,2.32,599.00,Full HD,1920,1080,No,No,No,Intel,2.30,Core i5 6200U,1024,0,HDD,No,AMD,Radeon R5 M330
Dell,Inspiron 7567,Gaming,15.60,8,Windows 10,2.62,1199.00,Full HD,1920,1080,No,No,No,Intel,2.80,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050Ti
Dell,XPS 15,Notebook,15.60,8,Windows 10,2.04,2250.68,4K Ultra HD,3840,2160,Yes,Yes,No,Intel,2.30,Core i5 6300HQ,256,0,SSD,No,Nvidia,GeForce 960M
HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,15.60,4,Windows 10,1.91,478.89,Full HD,1920,1080,No,No,No,AMD,2.50,A6-Series A6-9220,256,0,SSD,No,AMD,Radeon 520
MSI,GP72M 7REX,Gaming,17.30,16,Windows 10,2.70,1492.80,Full HD,1920,1080,No,No,No,Intel,2.80,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti
Lenovo,ThinkPad T460s,Ultrabook,14.00,12,Windows 7,1.40,2299.00,Full HD,1920,1080,No,No,No,Intel,2.60,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520
Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,15.60,8,Windows 10,2.50,788.49,Full HD,1920,1080,No,No,No,Intel,2.30,Core i5 6200U,1024,0,Hybrid,No,AMD,Radeon R5 M330
HP,Spectre Pro,2 in 1 Convertible,13.30,8,Windows 10,1.48,2041.00,Standard,2560,1440,Yes,No,No,Intel,2.60,Core i7 6600U,512,0,SSD,No,Intel,HD Graphics 520
Lenovo,ThinkPad T460,Ultrabook,14.00,8,Windows 7,1.70,1499.00,Full HD,1920,1080,No,No,No,Intel,2.60,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520
MSI,GS40 Phantom,Gaming,14.00,16,Windows 10,1.70,1769.00,Full HD,1920,1080,No,No,No,Intel,2.60,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 970M
HP,Pavilion 15-cb003nv,Gaming,15.60,8,Windows 10,2.62,899.00,Full HD,1920,1080,No,Yes,No,Intel,2.80,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050
Lenovo,IdeaPad 310-15ISK,Notebook,15.60,8,Windows 10,2.20,459.00,Standard,1366,768,No,No,No,Intel,2.00,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520
HP,250 G4,Notebook,15.60,4,No OS,2.10,476.99,Standard,1366,768,No,No,No,Intel,2.30,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520
Dell,Inspiron 7567,Gaming,15.60,8,Windows 10,2.62,1498.00,4K Ultra HD,3840,2160,No,No,No,Intel,2.80,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti
Lenovo,ThinkPad T570,Notebook,15.60,8,Windows 10,1.95,1390.00,Full HD,1920,1080,No,Yes,No,Intel,2.50,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.60,4,Windows 10,2.20,468.00,Full HD,1920,1080,No,No,No,Intel,2.00,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 920MX 
HP,Stream 14-AX000nv,Notebook,14.00,2,Windows 10,1.44,249.00,Standard,1366,768,No,No,No,Intel,1.60,Celeron Dual Core N3060,32,0,Flash Storage,No,Intel,HD Graphics 400
MSI,PL60 7RD,Gaming,15.60,8,Windows 10,2.20,839.00,Full HD,1920,1080,No,Yes,No,Intel,2.70,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce GTX 1050
HP,250 G5,Notebook,15.60,8,Windows 10,1.96,679.00,Full HD,1920,1080,No,No,No,Intel,2.50,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520
HP,ProBook 450,Notebook,15.60,16,Windows 10,2.10,1159.00,Full HD,1920,1080,No,No,No,Intel,1.80,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620
Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.60,4,Windows 10,2.20,369.00,Standard,1366,768,No,No,No,Intel,1.60,Celeron Dual Core N3050,500,0,HDD,No,Intel,HD Graphics
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.60,4,No OS,2.10,398.00,Standard,1366,768,No,No,No,Intel,2.30,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520
Lenovo,IdeaPad 510-15IKB,Notebook,15.60,8,No OS,2.20,709.00,Full HD,1920,1080,No,No,No,Intel,2.70,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 940MX
Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14.00,4,Windows 10,2.00,769.00,Full HD,1920,1080,No,No,No,Intel,2.40,Core i3 7100U,256,0,SSD,No,Intel,HD Graphics 620
Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,15.60,4,Windows 7,2.32,825.00,Full HD,1920,1080,No,No,No,Intel,2.50,Core i7 6500U,1024,0,Hybrid,No,Intel,HD Graphics 520
Lenovo,IdeaPad Y700-15ISK,Gaming,15.60,16,Windows 10,3.31,1305.00,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,512,0,SSD,No,Nvidia,GeForce GTX 960
MSI,GS60 Ghost,Gaming,15.60,16,Windows 10,1.91,2153.37,Full HD,1920,1080,No,No,No,Intel,2.60,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 970M
HP,ProBook 450,Notebook,15.60,4,Windows 10,2.07,650.00,Standard,1366,768,No,No,No,Intel,2.30,Core i3 6100U,500,0,HDD,No,Intel,HD Graphics 520
Lenovo,ThinkPad X1,2 in 1 Convertible,14.00,8,Windows 10,1.36,1637.00,Standard,2560,1440,Yes,Yes,No,Intel,2.30,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520
Lenovo,IdeaPad 310-15IKB,Ultrabook,15.60,6,Windows 10,1.54,831.00,Full HD,1920,1080,No,No,No,Intel,2.70,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce 920M
Dell,Vostro 5568,Notebook,15.60,8,Linux,1.98,895.01,Full HD,1920,1080,No,No,No,Intel,2.70,Core i7 7500U,256,0,SSD,No,Nvidia,GeForce GT 940MX
Acer,Aspire 3,Notebook,15.60,4,Windows 10,2.10,333.00,Standard,1366,768,No,No,No,Intel,2.00,Celeron Dual Core N3350,500,0,HDD,No,Intel,HD Graphics 500
HP,Pavilion 15-BC000nv,Notebook,15.60,6,Windows 10,2.18,799.00,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 960M
Asus,Rog GL552VW-DM201T,Gaming,15.60,8,Windows 10,2.59,909.00,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 960M
Dell,Inspiron 5578,2 in 1 Convertible,15.60,16,Windows 10,2.09,1179.00,Full HD,1920,1080,Yes,No,No,Intel,2.70,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620
Acer,Aspire E5-576G,Notebook,15.60,4,Windows 10,2.23,691.00,Full HD,1920,1080,No,No,No,Intel,2.50,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX
Dell,XPS 13,Ultrabook,13.30,8,Linux,1.23,1099.00,Quad HD+,3200,1800,Yes,No,No,Intel,2.40,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520
Acer,Predator G9-793,Gaming,17.30,16,Windows 10,4.20,2599.00,Full HD,1920,1080,No,Yes,No,Intel,2.80,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070
Lenovo,Legion Y520-15IKBN,Gaming,15.60,8,Windows 10,2.40,819.00,Full HD,1920,1080,No,Yes,No,Intel,2.50,Core i5 7300HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050
Samsung,Chromebook Plus,2 in 1 Convertible,12.30,4,Chrome OS,1.15,659.00,Standard,2400,1600,Yes,Yes,No,Samsung,2.00,Cortex A72&A53,32,0,Flash Storage,No,ARM,Mali T860 MP4
HP,250 G6,Notebook,15.60,4,Windows 10,1.86,485.00,Standard,1366,768,No,No,No,Intel,2.50,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620
Apple,"MacBook 12""",Ultrabook,12.00,8,Mac OS X,0.92,1163.00,Standard,2304,1440,No,Yes,Yes,Intel,1.10,Core M,256,0,Flash Storage,No,Intel,HD Graphics 5300
Dell,Inspiron 7378,2 in 1 Convertible,13.30,8,Windows 10,1.60,1199.00,Full HD,1920,1080,Yes,Yes,No,Intel,2.50,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620
HP,Pavilion Power,Notebook,15.60,12,Windows 10,2.21,1327.00,Full HD,1920,1080,No,Yes,No,Intel,2.80,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.60,4,No OS,1.90,368.00,Standard,1366,768,No,No,No,Intel,2.00,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430
Asus,Rog G752VY-GC229T,Gaming,17.30,16,Windows 10,4.30,2150.00,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,512,1024,SSD,HDD,Nvidia,GeForce GTX 980M
Acer,Aspire 3,Notebook,15.60,4,Linux,2.10,272.00,Standard,1366,768,No,No,No,Intel,2.00,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500
MSI,GS73VR 7RF,Gaming,17.30,16,Windows 10,2.43,2048.90,Full HD,1920,1080,No,No,No,Intel,2.80,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060
Dell,Inspiron 5567,Notebook,15.60,4,Windows 10,2.30,499.00,Standard,1366,768,No,No,No,Intel,2.00,Core i3 6006U,128,0,SSD,No,AMD,Radeon R7 M440
Lenovo,IdeaPad 310-15ISK,Notebook,15.60,8,No OS,2.20,629.00,Standard,1366,768,No,No,No,Intel,2.50,Core i7 6500U,500,0,HDD,No,Nvidia,GeForce 920MX
Dell,Inspiron 5579,2 in 1 Convertible,15.60,16,Windows 10,2.00,1285.00,Full HD,1920,1080,Yes,No,No,Intel,1.80,Core i7 8550U,512,0,SSD,No,Intel,UHD Graphics 620
Dell,XPS 13,Ultrabook,13.30,16,Windows 10,1.20,2680.00,Quad HD+,3200,1800,Yes,No,No,Intel,2.70,Core i7 7500U,512,0,SSD,No,Intel,HD Graphics 620
Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.60,8,Windows 10,2.20,1169.00,Full HD,1920,1080,No,No,No,Intel,2.60,Core i7 6700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060
Dell,Inspiron 5567,Notebook,15.60,8,Windows 10,2.36,889.00,Full HD,1920,1080,No,No,No,Intel,2.50,Core i5 7200U,256,0,SSD,No,AMD,Radeon R7 M445
HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.60,8,Windows 10,1.91,579.00,Standard,1366,768,No,No,No,Intel,2.50,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620
Lenovo,IdeaPad 320-15AST,Notebook,15.60,4,Windows 10,2.20,299.00,Standard,1366,768,No,No,No,AMD,2.20,E-Series 9000,500,0,HDD,No,AMD,Radeon R2 Graphics
Acer,Aspire E5-774G,Notebook,17.30,8,Windows 10,3.30,629.00,Standard,1600,900,No,No,No,Intel,2.00,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 940MX
Asus,Rog Strix,Gaming,15.60,16,Windows 10,2.20,2449.00,Full HD,1920,1080,No,No,No,Intel,2.80,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070
Apple,"MacBook 12""",Ultrabook,12.00,8,Mac OS X,0.92,1279.00,Standard,2304,1440,No,Yes,Yes,Intel,1.20,Core M,512,0,Flash Storage,No,Intel,HD Graphics 515
Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.60,16,Windows 10,2.20,1749.00,Full HD,1920,1080,No,No,No,Intel,2.80,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060
MSI,GS73VR Stealth,Gaming,17.30,16,Windows 10,2.43,1948.99,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060
Dell,Inspiron 7579,2 in 1 Convertible,15.60,8,Windows 10,2.19,999.00,Full HD,1920,1080,Yes,Yes,No,Intel,2.50,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620
Asus,ROG Strix,Gaming,17.30,16,Windows 10,2.90,1949.00,Full HD,1920,1080,No,No,No,Intel,2.80,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1060
Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.60,2,Chrome OS,1.30,174.00,Standard,1366,768,No,No,No,Intel,1.50,Celeron Dual Core 3205U,32,0,SSD,No,Intel,HD Graphics
Acer,E5 774G,Notebook,17.30,4,Windows 10,3.30,598.00,Standard,1600,900,No,No,No,Intel,2.00,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 940MX
Lenovo,IdeaPad 320-17IKB,Notebook,17.30,8,No OS,2.80,539.00,Standard,1600,900,No,No,No,Intel,2.50,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620
Lenovo,IdeaPad Y700-15ISK,Gaming,15.60,8,Windows 10,2.60,1272.00,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960<U+039C>
Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,14.00,8,Windows 10,1.20,1149.00,Full HD,1920,1080,Yes,Yes,No,Intel,1.30,Core i7 7Y75,256,0,SSD,No,Intel,HD Graphics 615
Lenovo,Thinkpad T560,Notebook,15.60,8,Windows 10,2.30,1529.00,Full HD,1920,1080,No,Yes,No,Intel,2.60,Core i7 6600U,256,0,SSD,No,Intel,HD Graphics 520
MSI,GP62MVR 6RF,Gaming,15.60,8,Windows 10,2.20,1476.11,Full HD,1920,1080,No,No,No,Intel,2.60,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060
HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,15.60,6,Windows 10,2.10,529.00,Full HD,1920,1080,No,No,No,AMD,2.70,A12-Series 9720P,1024,0,HDD,No,AMD,Radeon 530
Dell,Latitude E7270,Ultrabook,12.50,8,Windows 7,1.26,1713.37,Full HD,1920,1080,Yes,No,No,Intel,2.40,Core i5 6300U,256,0,SSD,No,Intel,HD Graphics 520
Dell,Inspiron 5578,2 in 1 Convertible,15.00,4,Windows 10,2.08,509.00,Full HD,1920,1080,Yes,No,No,Intel,2.40,Core i3 7100U,500,0,HDD,No,Intel,HD Graphics 620
Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,15.60,4,Windows 10,2.65,309.00,Standard,1366,768,No,No,No,Intel,1.60,Pentium Quad Core N3710,1024,0,HDD,No,Intel,HD Graphics 405
Dell,XPS 13,Ultrabook,13.30,8,Windows 10,1.29,1477.00,Quad HD+,3200,1800,Yes,No,No,Intel,2.70,Core i7 7500U,256,0,SSD,No,Intel,HD Graphics 620
Dell,Vostro 3568,Notebook,15.60,4,Linux,2.18,521.86,Standard,1366,768,No,No,No,Intel,2.50,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 520
Lenovo,IdeaPad Y700-15ISK,Gaming,15.60,16,Windows 10,2.60,1029.00,Full HD,1920,1080,Yes,Yes,No,Intel,2.60,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 960M
